"name","crc","md5","sha1"
"Bonk's Revenge (USA) (SGB Enhanced).gb","F1344B78","B73D76599E3D7F979A99BBA5F1C92ADD","8D1B81E456B271AD8F49A2C6EFC9CA2504A24591"
"Booby Boys (Japan).gb","EC83C0B6","D17AA3DD0A52BC3DC03BFE20F27C8B07","61FE27A4CE83BC6D9DBA5D4D0652E83DBEC45E6E"
"Boomer's Adventure in ASMIK World (USA).gb","105BC1C0","3B051DF77605172195DCFF97C2C935CC","3D8A6FCC644290C9D88FE2918BFA6007EE811DE8"
"Bouken! Puzzle Road (Japan).gb","9F0F3606","0EB1920C5559F8A87B416739F192BA98","16D54DE69814E1C9AAE67A59BB0DCD2A1216395B"
"Boulder Dash (Europe).gb","644AEC3E","800C1A8F99BEA585490673352B5F11F4","01CC570A16BAD4C2C33B393620EC9E25F131D1F4"
"Boulder Dash (Japan).gb","B5B3F85B","7068DF6F82EC8CBA4CBE36CC21B86DF0","F5A4A5CCDA4F559CE85567C4B68F758216AEE2D4"
"Boxing (Japan).gb","EF7E9FA0","6A3E04A78132D5DAAB4EE4DF860CF48A","5AF3A0B6E54CA67C3A4CAB8833368725CC68E99F"
"Boxxle (USA, Europe) (Rev A).gb","C09CEE99","239FD20F424EE53D2F11018DBD942DF4","F9D5287BC9D6EDA9EC36E9B5A8DBC38CF2CFFECF"
"Boxxle II (USA, Europe).gb","C08E9756","308ABD707A48EE9D69C287D818469FD6","36315DAB12915D2D2FAD7A37FCB5CE6809118C8A"
"Brain Bender (Europe).gb","B651BF5D","77C1E3543A7F4A75A50EFBB91C2718C2","9502181C62D8343B98CEF9B881C29E4573E4FBC9"
"Brain Bender (USA).gb","FBB1F2A1","63BBFCE4FB22F4B77E68CC67F02C4B05","56FF8684284765A56918D14620AD38477AAAF0AD"
"Brain Drain (Europe) (SGB Enhanced).gb","8A7FB0E6","56F304DBD0045521271DE857FFC77FBE","67E1796ED410ECC19EFC2F73EF7F5226414CC8BB"
"Brain Drain (Japan) (SGB Enhanced).gb","E558AACD","DED286DC9FB5708292F01DB0839E0102","225C25D94854F509611B8C0B4B415DAF48D51310"
"Brain Drain (USA) (SGB Enhanced).gb","AFF0B159","0C7BEEAD4F65E97A23B718CE20A1BF55","DA11B3909BEF958ABC9B3B184771F4F8FE498456"
"Bram Stoker's Dracula (USA, Europe).gb","00CD1876","D8E5252704CF0681A7F737D599526591","D31CB69613A6F0504B4F3F72C18E96B5827686B9"
"BreakThru! (USA).gb","5B8F0DF2","797580A91CF9DC710C37F5AF04DBBCA5","D9A49A71E6B554C2FCCCE08C446274E886225D50"
"Bubble Bobble (Japan).gb","AD9B300C","2EC376FB2B9565F20475D7007134B9E2","3F2E741E0DBDCC65E960F44A322E85748272F3F3"
"Bubble Bobble (USA, Europe).gb","D516841D","11C49D405EEF2174D9C14682204BB458","569881BEA21CF5FD542FF3DFC40E1626C6748CEB"
"Bubble Bobble Junior (Japan).gb","39E261B9","09DBAD535406168486B8B688CAF33A9C","686C526A557065DC0005068EAFDBC6736684F925"
"Bubble Bobble Part 2 (USA, Europe).gb","4106D781","8BBB9BA0D72548706E4E5EBA1B3A9FE1","E258D852713F392454D4291032CE50AD325ABA86"
"Bubble Ghost (Japan).gb","874D0D6F","E4BA52D3C6D5CD7AAD2D3C398C9B7A0E","F93E37B60025C67D7FBFC035ED727C9A39D8C9F1"
"Bubble Ghost (USA, Europe).gb","843068FD","7F970D79F06CFB4270DEA4B051277098","B08B8A9BF742F7CA4B355A866B4167741252DCF6"
"Bubsy II (Europe).gb","A3164516","CD1FA506EEA7590B0B24B6BDD153FFA9","F59306DA42C5D8BBF41C870828C83BBCF1E2F0AC"
"Bubsy II (USA).gb","600A6AD5","C80413993CB4A5B79C9CDD04235010DD","1AC9BF5043CAF428994BCA3E80158CA697E94C58"
"Bugs Bunny Collection (Japan) (SGB Enhanced).gb","D2DBEA8F","32628DD7B39919A3A5AB77B245CD6B63","4F1F56B06364272033372230CFE0819CB3E25B50"
"Bugs Bunny Collection (Japan) (Rev A) (SGB Enhanced).gb","8244220B","D7DA0896F856630A011AC160589912CE","9D69D72B7DE0377CB0439AA301B1FB82D3CE786A"
"Bugs Bunny Crazy Castle 2, The (USA).gb","A973E604","8963803E642DBFBE4F5F3BC5A567785D","1E4C8C8FE8B6C34F76CD0DA876442F14299DA725"
"Bugs Bunny Crazy Castle, The (USA, Europe).gb","403E1B7E","43189B859C0036119F233D46B1F2E9FD","2A3E982E542A849F95B4497025CA5B04DB2ABE8C"
"Burai Fighter Deluxe (USA, Europe).gb","3C86F5DB","DD5AA6E85827A3CE6E4B7500E75A3262","178E18B7E6E65E726B4E06F80D89C55332EA868B"
"Burai Senshi Deluxe (Japan).gb","5A1A20F3","90A34D9897ACB1E78E00D6D5A2AF419F","F8C17E07D25420B7717F4415820C09491BB6A04C"
"BurgerTime Deluxe (World).gb","88219A49","9627134CA3EA6E885275D30460CE3563","1AAFCEF0DD5FBB8E95188631E0B2DECDF84E9AED"
"Burning Paper (Japan).gb","88F8C991","CB0A5D103C01D1D82D324602A45DD21B","8E2BCE98CC840E52D47680F9B1E425BFC9102AC7"
"Bust-A-Move 2 - Arcade Edition (USA, Europe).gb","B94724E6","FA91ADC7023E03F97EC36F66876A569E","6B0942C231890D3E2F6C18E7804040EB4C66DCB3"
"Bust-A-Move 3 DX (Europe).gb","E555C612","2B1221E85B545BBA7E2291FEDE03FD96","E89DC67087205C4113A4D152347EBA38204E270B"
"Buster Bros. (USA).gb","B4245CA3","D97F34C22A179FB4094ACBC05616F565","0D1692FF60EF1F6A97BBFD2BF8C1548F1F7439ED"
"Cadillac II (Japan).gb","A6C98122","679555396BCE8BEAB58D4B79ACB966BF","A5D405FE7B4EA23708ACB3CB71104F63057DF6D4"
"Caesars Palace (Europe) (En,Fr,De,Es,It).gb","78BF3633","8425E6AA8E841B8A6192476AC600EA81","6D77CE1B212406BA9737DD99FFD9443A3887EF79"
"Caesars Palace (Japan).gb","000AAA74","B0EF8B9F2EA3E0898B8298A6F076064A","2CF0E21F7BE55E3246D615550C8459A3659094EF"
"Caesars Palace (USA).gb","D9F901A9","CCD1192A634C3358352172ABFEB7FB9E","C1ED80F33FC3603EDABA1BDF5C317F1A205DA3DC"
"Caesars Palace (USA) (Rev A).gb","87A9D605","9C9679E4DA4DAA2EE22F1C35EEF03CAD","126E9EF9E975BBBC6303D5D62A379D4DBD404CF0"
"Capcom Quiz - Hatena no Daibouken (Japan).gb","8042AFC5","4ADF20CF4CED9FA2512578C133AD269F","168583EA18E02647F0B35F9BD0365E37BEC076CC"
"Captain America and the Avengers (USA).gb","C762B783","DD5D45D9F8722F8DED9AB85097DAA4E5","A067C4E20642A6C17F35A855E2D4815470FC6C6B"
"Captain Tsubasa J - Zenkoku Seiha e no Chousen (Japan) (SGB Enhanced).gb","33A1E1CF","D4CE04DB5F2E259967C01A8BBD9792FC","D3F9C5700389F7A876A4A821DB1F99E7DA4A6F68"
"Captain Tsubasa VS (Japan).gb","A795E851","844633E79CCFE6B7D8D2DA958E708E7C","1D48763A64C127B7ECFF9876F20AE0761347B4C7"
"Card Game (Japan).gb","D05F4C90","E46274F5C7A7E2F7816174E32DA48FDB","9AC64030C1E1CA89828EA54AC1FB0D884D6D92BB"
"Casino FunPak (USA, Europe).gb","8641BA55","7A60B2DCA975ECD7166FD390CB9E3238","4418A8B2029F431EFD8888817589AF6C8B0E76CC"
"Casper (Europe).gb","E4B30634","A614BBD7851374A870E57F43896FFE0E","1A3D272D8AFE81731862A240A77C0D3B80B1D62F"
"Casper (USA).gb","E67A10E1","792C706A0ADDEBED39D177077A1CAAC0","18B90172789C87819FE4D606AA7874109BCD8024"
"Castelian (Europe).gb","2F752404","3502BE0DA5D444EC144AAE9CE1409E0D","6720D86D420831A0A4865D4A59C4BA6FE98FA34D"
"Castelian (USA).gb","F2D739E4","21CC47B68FC7C9C56EF3393DBE528600","A03982E2FFA9AA368FE11BC09F024207BADA45EB"
"Castle Quest (Europe).gb","2F8AAF6F","03CE24437224FF296A71F402663A0EE9","45B38A334481F620BB7165FEE81391036A54A748"
"Castlevania - The Adventure (Europe).gb","6977C265","7C0CBB81025DEED9E32ECDCA5F1BB482","D54888039344597FA038F2C5EEDC0726DD35CC46"
"Castlevania - The Adventure (USA).gb","216E6AA1","0B4410C6B94D6359DBA5609AE9A32909","FD9116EFCD8EB9698F483CC5745F83B3674D7D13"
"Castlevania II - Belmont's Revenge (USA, Europe).gb","8875C8FE","7C65E9DA405D2225D079F75E56276822","696B9AD1E9CFB7112977C9A7C05CF64FE8423D8A"
"Castlevania Legends (USA, Europe) (SGB Enhanced).gb","AD9C17FB","1475824E7262C0D6359F43C287E034A5","91A8E49BF6EAC5FE62EC2CC5E6DECBD08CE9B515"
"Catrap (USA).gb","ADB96150","5A75FE8DE54E4CBD09CAE23F050F6965","171E4D54F22F8DC137D12828FCC2DA9874C56970"
"Cave Noire (Japan).gb","44256A2F","10D92861E262069CE31559E12B927AA0","6ACDF05AAC8E3792A98A199CB6E90180E95230CD"
"Centipede (USA).gb","E957014F","9C3AFF83A957D13E393F99CFF8445271","A3A5755020C9CBE13FC1A815288830D2E143367F"
"Centipede (USA, Europe).gb","245AFCDC","2F1F67663193E3107E028E570A7CCD86","0106C3DC8016398E9D24E2472C867487C3BD376F"
"Chachamaru Boukenki 3 - Abyss no Tou (Japan).gb","9DFD4BC0","A5CCB24492F40038CD5C2BB00EF6E150","9A92CCC5758506A7AD07D251BF6C401FE33AD215"
"Chachamaru Panic (Japan).gb","AA920298","48FA05F3C1E7546A30C546C0A141C034","C6CBB08D3BB9A4DECCF1DF880465CE5D23907839"
"Chalvo 55 - Super Puzzle Action (Japan).gb","74D50B47","BA50565630891680C9CF8B1827FCA429","55AAD975351670C3F632E1EBCC939C48410D29B3"
"Championship Pool (USA).gb","EF02BEB6","01214C42AA62B421E7CEF6B3E4511A5F","5698FA095F737A4345F02649B4B0B96AD66660D0"
"Chase H.Q. (USA, Europe).gb","67A45D19","6884A31366F565CA25935E1FBA52EFBC","CBCD6254B1B0227BA6AA8D95C979ABB7FE8E4D38"
"Chessmaster, The (DMG-EM) (Europe).gb","02852E24","FB62E511419FF8EA89EE1CF558E7208A","26F1D9CBB392FF07EAFB8CD59526470849DE9F38"
"Chessmaster, The (DMG-EM) (Japan).gb","82150E4A","F04F23D228F03311545B1B3BB9B3B73C","092D878BB8431AC1334DFA9CB91C4B12F1A4F365"
"Chessmaster, The (DMG-N5) (USA).gb","0C1D2B68","3DB9F9F0C5913D3C9F7B5D5FBF7B5E02","0E167C8BA379103775AE8E18EC9E0B819BDD5897"
"Chessmaster, The (DMG-N5) (USA) (Rev A).gb","59ED370C","6B6D4A25D3C1E2890B22271C44E62DBF","F0351FAAB8B912967552684D4160F5CF94540D41"
"Chibi Maruko-chan - Maruko Deluxe Theater (Japan) (SGB Enhanced).gb","886049F9","648770B4FE55DBCD0D834536BB8685B0","0E774A12ED2D99B5A62A5AD3F634F2C32DA5929A"
"Chibi Maruko-chan - Okozukai Daisakusen! (Japan).gb","EAB175FF","2843796ABF7CBA23556B0006F398C4FB","1B6838B9711ECBC6C09606DA53D53309593103B2"
"Chibi Maruko-chan 2 - Deluxe Maruko World (Japan).gb","ABFF3314","B8DB331900E2FF84A83EFA787A11131D","4FD5EB092086ED62AA978EACC1C3904C921F9615"
"Chibi Maruko-chan 3 - Mezase! Game Taishou no Maki (Japan).gb","44E933C8","F91BD5EDF950B0D70DDFF98C1AA49F30","127FA75126FBD45EA0E3F95F862FBD4F8182780E"
"Chibi Maruko-chan 4 - Kore ga Nihon Da yo! Ouji-sama (Japan).gb","E55138BE","69D05C64157F105855171EEB027ECCB3","A4B268924E2FB500B8B13461A9CB20AEC648A52F"
"Chiki Chiki Machine Mou Race (Japan).gb","7E40044A","8E1D2E3B4F20361C496E93F8D2E08339","45963623BC09E0A132867E1A78173B2C747C3B6F"
"Chiki Chiki Tengoku (Japan).gb","EB33F601","C6C1CE5F473FD6A31033878D32C885D4","56012E7F9150EC8F9117B0540DCBD2BF82C948BB"
"Chikyuu Kaihou Gun ZAS (Japan) (En).gb","7BFD1CFF","A74AA804A3A6439303583E6C0B413B00","2FF6D0242D845669445E3D97FFFAE5C5F7943CFD"
"Choplifter II (Japan).gb","5109F484","022F61999868AA209E0A2F66BA4EE710","9392FFC6831D5F029F5AD906AF40B607B8EB221B"
"Choplifter II - Rescue & Survive (Europe).gb","5E2E4E19","24C35F0158E14746D45251B4216D8693","08F5CDBCB650BE51FE3998A28174E40997618349"
"Choplifter II - Rescue & Survive (USA).gb","9C7D5E79","D5F88D0799C85B6D59F12542DA403691","76EF770B9C75485CC29869FCA6118887AEE208DA"
"Choplifter III (Europe).gb","1B3B46EF","04A6E77D1FABCBE325882E4BD79D6D4B","FB1C83EE69FA32C26CDC7031733F17B90CDB0570"
"Chou Mashin Eiyuu Den Wataru - Mazekko Monster (Japan) (SGB Enhanced).gb","B3E8028D","C856CEE0ABFC387AAEF8C851CC2A67B8","66E8DF39AC137FE2B92581F2D88ADFA0B0C3AC14"
"Chou Mashin Eiyuu Den Wataru - Mazekko Monster (Japan) (Beta) (SGB Enhanced).gb","E6C3A473","70D54771DDE507F26713FBA445F49A4F","AC2360D790C855FDE91FCA26EE88A4814A1F2E9F"
"Chou Mashin Eiyuu Den Wataru - Mazekko Monster 2 (Japan) (SGB Enhanced).gb","E5520693","F67D293F77A27DE481C7541D6021A659","54D2672D9720FA4322A7A45244AA898D321C1DD1"
"Chousoku Spinner (Japan) (SGB Enhanced).gb","B4FA9CF2","7D2C84BF29EC10488C8AE3B8018EDC8A","057A3251BBB7EB4E04B01F786BD2986AF5EABC58"
"Chuck Rock (USA, Europe).gb","C5951D9E","435B566A4B3745B0ACC5A976BEDD9245","601453F98BA7D92EBE71F3E86952A584CBEA090C"
"Cliffhanger (USA, Europe).gb","AA133439","B33D6F65F4A566D715CE480BFFD004AD","C74F85035842F8A2D9560066D7065FF86D9107E2"
"Collection Pocket (Japan) (SGB Enhanced).gb","34E62C8B","1C0FAB1D2D046BEE898372BED404C31A","DAAD5EC53DA0E375CEE3962C0A9031D8A67020FD"
"College Slam (USA).gb","A549A572","A61B0C0E0F0D9833CBA22811CAABD3BA","84DC6269FBE4EE4C157F940B0A9630412E099CC6"
"Contra (Japan).gb","CDE6DE15","2CC322A27530F6AAA09A35B2F14AEBD5","C8B34B5ABA3D448E357B59CDF106EE9B134713DB"
"Contra - The Alien Wars (USA) (SGB Enhanced).gb","F1C81EB0","8D885E185AD2A0CB5C9E3B152BD24583","2E23477EB8738D7FB45E13B02F054422222C9C4F"
"Contra Spirits (Japan) (SGB Enhanced).gb","7FC22DF5","7B1E0DD44871AA990780D93565FDB565","72213C5D8AF05CAD5F17A42566F7383066612EEE"
"Cool Ball (USA).gb","E045B886","57B192B42B4E1945CC7F20C98F7E1DAB","F1932D4A3F063C5395E8558A63C64E5840789CE6"
"Cool Hand (Europe).gb","0D430D1A","0397DD31E902A4A04F04B847AD21317D","A6FE59BCC29B6D9AE6712D99822A123D2434F3B3"
"Cool Hand (Europe) (Fr,De).gb","A2F01695","C2BD6566D434E175C308D99803922E3D","B26441E13B9DC806B182999FF8784CEF46961010"
"Cool Spot (Europe).gb","1987EACC","1DDFF2C150456069776F8C79671CB9F7","51EFA64A6047879B4B9E6E521E65C9D7F191556F"
"Cool Spot (USA).gb","ABA1DAC9","27D7C8AE7CC36C1D5DFD8BD15DF57E8D","B23F3259FDEC43CE004E536D30255E1C2A642FFC"
"Cool World (USA, Europe).gb","A193C0D0","79BB2BA29C937253DD964142713A7869","1919495CC83C4126C90D6CFA2E14427B6364DA3A"
"Cosmo Tank (Japan).gb","80B21DF1","F3580F0BFCC3B39D94EEE79820C9946D","0D6A0A95F4FC9F2C61E2FCCEE0321236D3A6F5E5"
"Cosmo Tank (USA).gb","2E767D25","B340BAD71C781BD1394D95241ED1ADCE","48A8F5C50A237F11C8E18EFD03A5282F493312BC"
"Cosmo Tank (Japan) (Beta).gb","2022BBB9","F4352B697190FCCADD9D07657376DA5E","8963C2E8E42C452528078F10DF699FD266F01749"
"Crayon Shin-chan - Ora no Gokigen Collection (Japan) (SGB Enhanced).gb","DC723A9E","82E7321AFED96C7639A817DE1F88A6F8","1DBD23B639B8A4B20ED28C3637608E03EBF59DAD"
"Crayon Shin-chan - Ora to Shiro wa Otomodachi Da yo (Japan).gb","2699942C","A5D383A5F6E9D61B505429257F2C44C1","E8DA27B1B782C154B65BA6CDC2E3915925A67566"
"Crayon Shin-chan 2 - Ora to Wanpaku Gokko Dazo (Japan).gb","CA6E0BE0","9116E4FA652B09B181F547AE0E782022","F034CC9C8B5962C548EBA445033C8C912E3A19E2"
"Crayon Shin-chan 3 - Ora no Gokigen Athletic (Japan).gb","24A12807","1D69E97AFF3C67471B6030C72A8833E1","2D0119EC7B44BB89964C98024C46AFD39490B5C9"
"Crayon Shin-chan 4 - Ora no Itazura Daihenshin (Japan) (SGB Enhanced).gb","37D4AA8C","BCB3D47C291FD0A26B2C7B1082C3AD88","B5BB01AD7E25E9E83C564CCF604A59F8930CD0D5"
"Crystal Quest (USA).gb","51300CFD","E15A6B601C845E425F62EF2B7AED691F","6C3BA1E407FF378DC004AC58D6A16180BD76A1B3"
"Cult Jump (Japan).gb","943059BA","66C924C9F21AB1FEDDC65FA923DC1F4D","6A67820EF648D2E24C1212079F5CAC43E04CF0BF"
"Cult Master - Ultraman ni Miserarete (Japan).gb","C3EB82EF","2E85BBFC5BC2AAA51955F0FCBCDA0842","F0E63A0A4E7B576C7460E810EB6F50D4C5B68769"
"CutThroat Island (USA, Europe).gb","EEBDD360","C5858497D4E8FCFBB7221E327A0E79B5","5E99EA51B383CDCD53874EB027EBD59D2A3156B9"
"Cyraid (USA).gb","9D00DA55","E55ECBD33D5813FE6E9A4CA1D04E9F15","E295FCE5531BE0DF7F5A10628608E0DCF54DA71B"
"Daedalian Opus (USA).gb","B6B51FCE","34B3D0F0843B83E5B0E00BC3D0669793","7A9294DE582F7D3FFD8D14A786774C56AF7CE7BC"
"Daffy Duck (USA, Europe) (SGB Enhanced).gb","C47671F3","7C9CEF32DB758D3F6B8A8A23B6902E2D","75B384222D07947BAED2213C288385C4B91E1911"
"Daffy Duck (Europe).gb","13DD647D","F1DBC21B1B8F8DCBE9A15BC9EF68FB9C","344C3409410FE5F88796AAFD125C522319B78012"
"Dai-2-ji Super Robot Taisen G (Japan) (SGB Enhanced).gb","DF8B2B20","24F96821369540F25DC3768053569029","0BAA751363C05F9830656F98E77902D543822656"
"Daikaijuu Monogatari - The Miracle of the Zone (Japan) (SGB Enhanced).gb","26D2D5C2","D3FCE7259E7768C7A6315B32A54CB32D","44CAFCB56F470881B67E57C0649AFBC638CDA136"
"Daiku no Gen-san - Ghost Building Company (Japan).gb","9E0D2B45","D20D4B7E9F7299AC1F59C3130ABB6E02","90574CC899210515E83DEC714EB4D69416DCF3A3"
"Daiku no Gen-san - Robot Teikoku no Yabou (Japan).gb","70819E03","A46DED16CDF9308ED765E857203A59E7","0C68250AADCA89027B05659122C89682FF833298"
"Daisenryaku (Japan).gb","C8F80D90","8F4262923E4A4A9C4F5074841BDCE103","79E724619D21EBB3CD5DE5438535A7EE25009DE0"
"Darkman (USA, Europe).gb","FF858DA9","849C5FE4002DD4240020E9EC84C8DC29","F168733DDF4F083559E52198A503E4F295FABF0D"
"Darkwing Duck (Europe).gb","BE975B4F","5C837AEBA2AA844D4CD34653D4E332EA","4E51919597AA72DD32182F9AFEE34F148036655F"
"Darkwing Duck (USA).gb","238B9646","7D776329212FA7CC2B00C5A46F06DD92","CC1F12F3EC3852657A14D11C13D1EF91FBDDA5BB"
"Darkwing Duck (Germany).gb","176C1FA2","B364D2BBE0A3A09ADAFA9B6B982A9ACB","5960DC01E06F19E166646504BC3097248F4A22CB"
"Darkwing Duck (Spain).gb","A1D4C544","780BBEC4B26617B3A1A4FCDFA5A731E4","3D4B301AAB995BDF19B15ED5040DF7426A2E8057"
"David Crane's The Rescue of Princess Blobette Starring A Boy and His Blob (Europe).gb","25F82BB1","76BE24B2A33617DAD679F40A29B0B0FF","4800E5D5A4230918EC751CEEAE7AC9342E0B8D83"
"David Crane's The Rescue of Princess Blobette Starring A Boy and His Blob (USA).gb","8210A03F","81F7DEE7546E630DE075A3397349EFB8","0A45D1B98646FD7832B5119B04BC8D6D6D0F657A"
"Days of Thunder (USA, Europe).gb","35D9BE0E","BDCF042BC2458768522C3CCA43C89EE1","1BF54293A332FD822911218DCC4A94FCDA949CCF"
"Dead Heat Scramble (Japan).gb","A8301BDD","FF76E39F9EA003242F0ADDA707C953F7","395C0C80AD5C9A24C00D6D8DFE5894E73E672639"
"Dead Heat Scramble (USA).gb","9E3E3656","C2212D75077638539D6AF4673B4939E6","71E560DD2B5F5C4F4DCCA0837C74BB1B843A15AA"
"Dennis (Europe).gb","896A30A8","2FA78F748AA9BCED4CEDD95F330C9A11","9B5C289F25829534020951F84732177036837AEA"
"Dennis the Menace (USA).gb","7EB0CD32","F064BD662FDCB40A9F6926CC3BAEE116","4695B50738ADD92926DC5D4B48568B037DF7CDB9"
"Desert Strike - Return to the Gulf (Europe) (SGB Enhanced).gb","B700F7F7","6B371B815A02C5E90836F314B1625B21","B49BC8F5D292F0E2B71957C8C4AF37B20CFEAD80"
"Desert Strike - Return to the Gulf (USA) (SGB Enhanced).gb","6A702C32","A926508282DA0B7889AB4F0947916068","325EE739ECF5AA403741E8DAD36ABCFA441DD26B"
"Dexterity (USA, Europe).gb","659E2283","A58F2B1A317CFB1D60B59F3875F6A9C2","85F0A9FF87ECE93097A855D238BC6C7014893C08"
"Diablo (USA) (Proto).gb","AAAAD0B6","28E1605572AEC89F7D210775E51CB8DA","8982410AC627618628A8B823C0608CC8B5653F41"
"Dick Tracy (USA).gb","A308B86B","AB5F50D0E31A07E19739453BB9A2D328","906361B2066C2B48500B9B709F7B4ED1018309C0"
"Dig Dug (Europe).gb","0AF905C0","C4801AC17A34635FDCE973354E85FAEF","9E008EE24C627309B22BF42EC5A3E08AF0AF8EFE"
"Dig Dug (USA).gb","6C742478","9719EAADA417782A236A9D84805A512A","951753904389332412D4B0A80B48D7AC61A494FC"
"Dino Breeder (Japan) (SGB Enhanced).gb","3F0AAFEC","BB352209D041ED1B9F09C26E0C7AB749","80CCBF87DCD4D4E76F1F6A7A94E00EC2857E530A"
"Dino Breeder (Japan) (Rev A) (SGB Enhanced).gb","5B289AB4","FD269FC744AC60B138F8B238E0BB5C34","A6E24E442DE0541C3F5EC4D28650256C5D25F751"
"Dino Breeder 2 (Japan) (SGB Enhanced).gb","05A3AB7A","0FEF748262BF93D67036A80E23CB42D1","AC4B1FE0E917298D81725D7A9BDF46C285502AC7"
"Dirty Racing (Japan).gb","43AF45B1","B2023017774D88FFE82A7D1B0AF52C12","5B58B4D02987CE3A16774BC4A6707D12AC404C1C"
"Dodge Boy (Japan).gb","F58DC358","D9C82BF67AD459F08676A1C7CB9037F3","B48EB2BDC34588847728936491DADDA67394F9B7"
"Donkey Kong (Japan, USA) (SGB Enhanced).gb","EDAB3378","60E55697DA19BB160316EC290A7A7437","6ED661BD1D6D8CDD48E1C10F8CA4E8DCBA49128E"
"Donkey Kong (World) (Rev A) (SGB Enhanced).gb","F777A5D8","4859EC2B18C4FABF489EB570C1D7D326","397AD2FF25627B83E02C71B54C72BB4DEB39E0C0"
"Donkey Kong Land (Japan) (SGB Enhanced).gb","9AECA05C","94D72BF09AA55761CFA723882DAFC131","18FD3FCF90E60122DA92079669942B0363049D8F"
"Donkey Kong Land (USA, Europe) (SGB Enhanced).gb","49DC0D37","89BB0D67D5AF35C2EBF09D9AEF2E34AD","4E6D8F085CA197479D59912C1D58E4F3B40C28AC"
"Donkey Kong Land 2 (USA, Europe) (SGB Enhanced).gb","2827E5D4","6E30394FD7EF4A4DC3FE1EDD9FC69F72","89CC4F01653A6105EE5C00E10FC65AA1437FD320"
"Donkey Kong Land III (USA, Europe) (SGB Enhanced).gb","B40C159C","2E46072CE2416FEB18F4BD1E9943546C","A33F10194B5B228863C04ABD0E65C7CC5D73FC3E"
"Donkey Kong Land III (USA, Europe) (Rev A) (SGB Enhanced).gb","A19ACDB6","333444E90C0BFB99C4FF89FDCB920FE4","A6CE883727212E1AFB45B48431A46CFBC6F7F6EF"
"Donkey Kong Land III (USA, Europe) (Beta).gb","872BBD5E","CB1D69526CEA3A0CBCAAE091A10707FE","9D17BC07BD3C48F8BB8A3315FAF817D055417F53"
"Doraemon - Taiketsu HimitsuDougu!! (Japan).gb","A42524A3","E01F6FCB9BACCA86642744FA4003B349","5E89E34A2CEC89E0ABA4E12D18D96671151730EC"
"Doraemon 2 - Animal Planet Densetsu (Japan).gb","843BD5BC","BBF5E9E76B28352665AFF796A13830E8","0D72E0310BBF0B23483F37688DF61543048C4B31"
"Doraemon Kart (Japan) (SGB Enhanced).gb","DD4E588F","20B436FC3C9621EB4EE82BC3EF3687FB","F19734B2CB19DE0BE2D9E80297F567806CE4CAD5"
"Doraemon no Game Boy de Asobouyo Deluxe 10 (Japan) (SGB Enhanced).gb","B368E717","852C764440F29205099716C4500CE222","7AD70061C8AFBBE0890E3D50ACCD40B2A8CB9790"
"Doraemon no Study Boy 1 - Shou 1 Kokugo Kanji (Japan).gb","652B3CA4","C3FBE689E57E493D9E5EB8340C4EFB29","7BE5E001F60338FD605CB3CD918DF66A9EBF2AD2"
"Doraemon no Study Boy 2 - Shou 1 Sansuu Keisan (Japan).gb","5333D083","A78457AE06F670C5EC173F8D2CA605D5","38B9FAFD4604BD69A59F0445508F15BFBBA459C6"
"Doraemon no Study Boy 3 - Ku Ku Master (Japan).gb","0356A509","05F5F5534C0D7E8100EDF07A494F16E8","7FDD0855DCE2C5BBD229C2BA8485A3A020B873A1"
"Doraemon no Study Boy 4 - Shou ni Kokugo Kanji (Japan).gb","45E3E8F2","79444F0A72363167FC340060EB02301C","996A57958C9971070CF881F475CFA815361409C4"
"Doraemon no Study Boy 5 - Shou 2 Sansuu Keisan (Japan).gb","6B39F607","4F0349ECA35C2DBB3B810E2CA9C9C94B","8BC5692DE1850B68767BEE01FE4506455AAC8CC6"
"Doraemon no Study Boy 6 - Gakushuu Kanji Master 1006 (Japan).gb","5A16C88D","5F2EE96647B5274D343DB91F4561C628","1BFBD1AA188CFA1A2168B5E245B87BD67090D810"
"Double Dragon (Japan).gb","A0645E8A","0EDF8501B8C2567371AE4F8747A27D63","7DCCD7D3CA7223815E7B00A3B664F5E7D7D433B2"
"Double Dragon (USA, Europe).gb","40A8BF12","545DE5C311259B7F7EC313A9D58CF4B4","6565A3D89827717D8E5D2E041C743266BA14B412"
"Double Dragon 3 - The Arcade Game (USA, Europe).gb","FC970AEF","469605E02EB10652F8F2AFA8C7EBFFD5","C596D069D9FBD6372757E5D669A5144E2EB9D8FF"
"Double Dragon II (USA, Europe).gb","5B96E474","4F3B84EB325F9162086FAC77AC577E7C","3532462BE3AB1A569890261D20A1A37BFE79E1EA"
"Double Dribble - 5 on 5 (USA).gb","EE28749D","FF3E6D70D42987DD7F6214067DC83AFE","D0F18C97B48DD8B355D195D2DDAEEE910C5FC2B1"
"Double Yakuman (Japan).gb","252C32B5","D39462C174C7AE4E15680301DBAE1C35","24DD6BA6A82CA3E6ACA44AA471CF03D08371DC80"
"Double Yakuman II (Japan).gb","A3D77A55","400CB2AD3D7EE30483B28F5F098A5BB7","7F6ED21BF0CCE0D524DCBCE56AF5CAB61C85D729"
"Double Yakuman Junior (Japan).gb","34AC7268","78667E88A568B44115CB76DFE63A74A3","7D72BC65297F21605521F7320A5B49193E584CD0"
